id,image_id,category_id,bbox,area,iscrowd,flag,MarineTraffic,MMSI,vessel_type,vessel_length,vessel_width,vessel_status,longitude,latitude
84287439,86,0,"[357, 1722, 33, 11]",363,0,0,1,356579000,Container Ship,202.8,30.6,1,34.58975,31.8176
85150329,87,0,"[757, 1802, 12, 14]",168,0,0,1,428046000,General Cargo,102.83,15.94,1,34.61471,31.80767
85151321,87,0,"[595, 1848, 7, 15]",105,0,0,1,249972000,General Cargo,106.6,16.8,1,34.60273,31.80672
85152831,87,0,"[554, 1713, 7, 14]",98,0,0,1,271000926,General Cargo,91.29,14.86,1,34.6034,31.81637
85154958,87,0,"[696, 1699, 21, 25]",525,0,0,1,357455000,Container Ship,202.8,30.6,1,34.61312,31.81491
85155707,87,0,"[395, 1584, 7, 13]",91,0,0,1,577300000,General Cargo,87.97,12.8,1,34.59453,31.82718
85156253,87,0,"[233, 1497, 8, 14]",112,0,0,1,375854000,General Cargo,98.0,16.0,1,34.5857,31.8346
851516274,87,0,"[376, 1917, 11, 21]",231,0,0,1,255805769,Container Ship,149.0,22.7,1,34.58518,31.80403
86020213,88,0,"[141, 1900, 40, 23]",920,0,0,2,428002000,Container Ship,294.1,32.2,1,34.57137,31.80773
86022385,88,0,"[500, 1441, 18, 15]",270,0,0,1,565852000,Container Ship,148.53,22.7,1,34.60593,31.83533
8602324,88,0,"[667, 1388, 7, 10]",70,0,0,1,271002265,General Cargo,73.0,11.0,1,34.61763,31.83735
86024138,88,0,"[692, 1292, 13, 11]",143,0,0,1,353822000,General Cargo,100.13,17.6,1,34.62191,31.8436
86026592,88,0,"[40, 1484, 16, 14]",224,0,0,1,636017813,Bulk Carrier,119.95,16.8,1,34.57335,31.83743
86027375,88,0,"[35, 1298, 13, 13]",169,0,0,1,356080000,General Cargo,111.6,18.0,1,34.57744,31.84998
86029677,88,0,"[665, 1195, 25, 17]",425,0,0,1,566646000,Bulk Carrier,179.97,29.8,1,34.62249,31.84961
860212696,88,0,"[202, 1692, 37, 26]",962,0,0,1,255805617,Container Ship,282.96,39.97,0,34.58036,31.82184
860213587,88,0,"[544, 1670, 10, 12]",120,0,0,1,271000926,General Cargo,91.29,14.86,1,34.60328,31.81938
860214622,88,0,"[8, 1564, 14, 14]",196,0,2,1,352187000,Bulk Carrier,113.33,19.4,1,34.56975,31.83218
87184870,89,0,"[657, 1320, 12, 11]",132,0,0,1,249733000,Oil/Chemical Tanker,94.6,15.2,1,34.61996,31.84492
87185402,89,0,"[554, 1478, 10, 10]",100,0,0,1,271000779,General Cargo,85.1,13.0,1,34.6095,31.83533
87188163,89,0,"[708, 1582, 13, 13]",169,0,0,1,271000253,General Cargo,111.8,14.0,1,34.61786,31.82599
87189700,89,0,"[530, 1601, 11, 10]",110,0,0,1,271000926,General Cargo,91.29,14.86,1,34.60465,31.82758
871810181,89,0,"[351, 1559, 24, 17]",408,0,0,1,413471950,General Cargo,179.5,27.2,1,34.59475,31.83166
871811509,89,0,"[187, 1600, 15, 15]",225,0,0,1,373623000,General Cargo,126.08,20.0,1,34.58212,31.83098
871812737,89,0,"[352, 1724, 18, 16]",288,0,0,1,563044200,General Cargo,142.85,21.53,1,34.59017,31.82133
871813541,89,0,"[211, 1773, 14, 14]",196,0,0,1,230675000,General Cargo,118.55,15.2,1,34.57894,31.81957
871814690,89,0,"[433, 1935, 13, 11]",143,0,0,1,304073000,Cement Carrier,96.63,16.01,1,34.5905,31.8056
871815214,89,0,"[740, 1819, 15, 13]",195,0,0,1,271044578,General Cargo,122.42,17.0,1,34.61447,31.80964
87473304,90,0,"[458, 1362, 12, 8]",96,0,0,1,271043631,General Cargo,83.12,15.8,1,34.60648,31.84549
87474691,90,0,"[300, 1404, 14, 12]",168,0,0,1,305653000,General Cargo,107.03,18.42,1,34.59449,31.84449
87477338,90,0,"[524, 1616, 13, 10]",130,0,0,1,271000926,General Cargo,91.29,14.86,1,34.60465,31.82758
87478428,90,0,"[704, 1597, 16, 11]",176,0,0,1,271000253,General Cargo,111.8,14.0,1,34.61745,31.82664
87479947,90,0,"[550, 1493, 12, 9]",108,0,0,1,271000779,General Cargo,85.1,13.0,1,34.60917,31.83567
874710466,90,0,"[664, 1746, 19, 12]",228,0,0,1,273340850,General Cargo,139.95,16.7,1,34.61159,31.81719
874711923,90,0,"[738, 1835, 17, 11]",187,0,0,1,271044578,General Cargo,122.42,17.0,1,34.61428,31.81017
87471295,90,0,"[429, 1950, 13, 10]",130,0,0,1,304073000,Cement Carrier,96.63,16.01,1,34.59013,31.80606
874713534,90,0,"[210, 1793, 17, 11]",187,0,0,1,230675000,General Cargo,118.55,15.2,1,34.57924,31.8196
88050980,91,0,"[634, 1333, 11, 10]",110,0,0,1,271043631,General Cargo,83.12,15.8,99,34.61903,31.84674
88051618,91,0,"[485, 1357, 17, 14]",238,0,0,1,271000647,Container Ship,154.53,24.5,1,34.60833,31.847
88052487,91,0,"[607, 1399, 11, 9]",99,0,0,1,256967000,General Cargo,88.73,15.2,1,34.61592,31.84245
88053617,91,0,"[579, 1467, 10, 11]",110,0,0,1,271000779,General Cargo,85.1,13.0,1,34.6125,31.83817
88054124,91,0,"[259, 1429, 17, 22]",374,0,0,1,636092602,Bulk Carrier,187.0,27.83,1,34.59151,31.84484
88055632,91,0,"[80, 1436, 16, 17]",272,0,0,2,255805790,Container Ship,139.1,22.85,1,34.57927,31.8464
88056663,91,0,"[66, 1586, 22, 20]",440,0,0,1,351462000,Bulk Carrier,199.98,32.26,1,34.57565,31.83605
88057943,91,0,"[339, 1570, 16, 14]",224,0,0,2,212741000,General Cargo,117.0,19.74,1,34.59286,31.83373
88058325,91,0,"[772, 1708, 14, 11]",154,0,0,1,356080000,General Cargo,111.6,18.0,1,34.61988,31.81974
88059422,91,0,"[560, 1591, 10, 10]",100,0,0,1,271000926,General Cargo,91.29,14.86,1,34.60825,31.83003
880510303,91,0,"[566, 1760, 20, 19]",380,0,0,1,256362000,Bulk Carrier,176.2,26.2,1,34.60487,31.81834
880511231,91,0,"[404, 1770, 14, 15]",210,0,0,1,273340850,General Cargo,139.95,16.7,1,34.59334,31.81995
880512859,91,0,"[139, 1789, 12, 12]",144,0,0,1,305653000,General Cargo,107.03,18.42,1,34.57482,31.82198
880513723,91,0,"[416, 1917, 22, 21]",462,0,0,1,636018324,Container Ship,215.98,26.66,1,34.59057,31.80955
880514374,91,0,"[148, 1918, 21, 18]",378,0,0,1,351691000,Tanker,183.0,32.0,1,34.57298,31.8127
88051523,91,0,"[670, 1887, 12, 11]",132,0,0,1,304073000,Cement Carrier,96.63,16.01,1,34.60844,31.80884
880517878,91,0,"[230, 2091, 22, 21]",462,0,0,1,256026000,Bulk Carrier,189.99,32.26,1,34.57435,31.80032
88340616,92,0,"[407, 1792, 22, 9]",198,0,0,1,273340850,General Cargo,139.95,16.7,1,34.59395,31.8194
88341804,92,0,"[571, 1797, 30, 9]",270,0,0,1,256362000,Bulk Carrier,176.2,26.2,1,34.60511,31.81749
88344662,92,0,"[590, 1908, 17, 9]",153,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60346,31.80914
88345420,92,0,"[421, 1942, 31, 10]",310,0,0,1,636018324,Container Ship,215.98,26.66,1,34.59127,31.8091
88346547,92,0,"[232, 2115, 30, 13]",390,0,0,1,256026000,Bulk Carrier,189.99,32.26,1,34.57512,31.79937
88347367,92,0,"[153, 1947, 30, 8]",240,0,0,1,351691000,Tanker,183.0,32.0,1,34.57352,31.81217
88349270,92,0,"[677, 1595, 17, 10]",170,0,0,1,231793000,General Cargo,116.0,16.0,1,34.61692,31.8291
883410889,92,0,"[504, 1611, 15, 10]",150,0,0,1,377383000,General Cargo,105.96,17.5,1,34.60467,31.83003
883411883,92,0,"[324, 1599, 20, 7]",140,0,0,1,212741000,General Cargo,117.0,19.74,1,34.59286,31.83373
883412553,92,0,"[63, 1607, 30, 13]",390,0,0,1,351462000,Bulk Carrier,199.98,32.26,1,34.5758,31.83576
883413565,92,0,"[67, 1453, 25, 9]",225,0,0,1,636016813,General Cargo,159.92,26.0,1,34.57928,31.84661
883415517,92,0,"[492, 1511, 23, 7]",161,0,0,1,636018515,Container Ship,149.2,23.03,1,34.606,31.83783
883416581,92,0,"[605, 1412, 12, 11]",132,0,0,1,256967000,General Cargo,88.73,15.2,1,34.61607,31.84222
88631193,93,0,"[599, 1940, 19, 5]",95,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60304,31.80663
88633787,93,0,"[768, 1752, 19, 6]",114,0,0,1,356080000,General Cargo,111.6,18.0,1,34.61882,31.81735
88636896,93,0,"[448, 1405, 29, 10]",290,0,0,1,256362000,Bulk Carrier,176.2,26.2,1,34.60567,31.84409
88638609,93,0,"[608, 1443, 15, 7]",105,0,0,1,256967000,General Cargo,88.73,15.2,1,34.61537,31.84039
88639136,93,0,"[516, 1543, 15, 8]",120,0,0,1,244683000,General Cargo,89.95,14.4,1,34.60679,31.83466
886310355,93,0,"[63, 1474, 26, 7]",182,0,0,1,636016813,General Cargo,159.92,26.0,1,34.57795,31.84429
886312313,93,0,"[505, 1638, 18, 6]",108,0,0,1,377383000,General Cargo,105.96,17.5,1,34.60379,31.82814
886316726,93,0,"[150, 1970, 29, 8]",232,0,0,1,351691000,Tanker,183.0,32.0,1,34.57247,31.80953
88922155,94,0,"[604, 1451, 12, 11]",132,0,0,1,256967000,General Cargo,88.73,15.2,1,34.61438,31.84052
88928602,94,0,"[367, 1781, 12, 10]",120,0,0,1,577302000,General Cargo,74.0,12.4,1,34.59063,31.82119
889210616,94,0,"[716, 1609, 11, 15]",165,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.61803,31.82815
889212483,94,0,"[592, 1947, 14, 14]",196,0,0,1,354206000,General Cargo,113.12,18.9,1,34.6019,31.80687
889213728,94,0,"[714, 1891, 10, 13]",130,0,0,1,636016746,General Cargo,89.95,15.4,1,34.61175,31.80903
89216598,95,0,"[71, 1698, 33, 10]",330,0,0,1,636018322,Container Ship,217.11,26.71,1,34.5753,31.83039
89219393,95,0,"[574, 1670, 32, 23]",736,0,0,1,636092025,Bulk Carrier,228.99,32.3,1,34.61053,31.82648
892112370,95,0,"[596, 1958, 17, 11]",187,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60286,31.80686
892114365,95,0,"[470, 2094, 17, 9]",153,0,0,1,373276000,General Cargo,105.5,16.8,1,34.59232,31.79948
89500158,96,0,"[702, 1424, 16, 10]",160,0,0,1,353822000,General Cargo,100.13,17.6,1,34.62325,31.84271
8950139,96,0,"[494, 1454, 22, 17]",374,0,0,1,538005065,Container Ship,148.53,22.7,1,34.60797,31.84345
89502187,96,0,"[109, 1492, 29, 14]",406,0,0,1,538006871,Bulk Carrier,179.99,28.2,1,34.58224,31.84445
89504568,96,0,"[583, 1671, 35, 21]",735,0,0,1,636092025,Bulk Carrier,228.99,32.3,1,34.61053,31.82648
895059,96,0,"[512, 1781, 13, 10]",130,0,0,1,271000216,General Cargo,84.92,13.75,1,34.60217,31.82061
89508838,96,0,"[407, 1934, 15, 10]",150,0,0,1,376783000,General Cargo,87.86,12.8,1,34.59164,31.81161
89509218,96,0,"[474, 2102, 16, 12]",192,0,0,1,373276000,General Cargo,105.5,16.8,1,34.59232,31.79948
89790815,97,0,"[82, 1939, 23, 20]",460,0,0,1,351691000,Tanker,183.0,32.0,1,34.56875,31.81497
89792854,97,0,"[316, 1811, 19, 18]",342,0,0,1,636092366,General Cargo,138.12,21.36,1,34.58771,31.82072
89793416,97,0,"[495, 1798, 11, 12]",132,0,0,1,271000216,General Cargo,84.92,13.75,1,34.60021,31.81992
89794291,97,0,"[571, 1684, 18, 31]",558,0,0,1,636092025,Bulk Carrier,228.99,32.3,1,34.6081,31.8254
89796317,97,0,"[669, 1605, 9, 16]",144,0,0,1,356080000,General Cargo,111.6,18.0,1,34.61649,31.83042
89797163,97,0,"[690, 1450, 10, 14]",140,0,0,1,353822000,General Cargo,100.13,17.6,1,34.62182,31.84115
897912837,97,0,"[460, 2119, 13, 14]",182,0,0,1,373276000,General Cargo,105.5,16.8,1,34.59027,31.79876
897913381,97,0,"[390, 1954, 10, 12]",120,0,0,1,376783000,General Cargo,87.86,12.8,1,34.58927,31.81051
897914387,97,0,"[183, 2161, 12, 24]",288,0,0,1,538006871,Bulk Carrier,179.99,28.2,1,34.5702,31.79855
906637,98,0,"[512, 1442, 22, 10]",220,0,0,1,271000647,Container Ship,154.53,24.5,1,34.61103,31.84499
90664404,98,0,"[534, 1527, 18, 14]",252,0,0,1,218031000,Container Ship,134.4,22.5,1,34.6091,31.83838
90665625,98,0,"[347, 1692, 32, 9]",288,0,0,1,538007981,Bulk Carrier,199.9,32.29,1,34.59453,31.82981
90666927,98,0,"[549, 1849, 19, 8]",152,0,0,1,271044578,General Cargo,122.42,17.0,1,34.6035,31.81739
90667795,98,0,"[556, 1983, 20, 10]",200,0,0,1,351118000,General Cargo,125.86,20.0,1,34.60055,31.80807
90668312,98,0,"[773, 1922, 18, 9]",162,0,0,1,244810418,Heavy Load Carrier,111.6,16.8,1,34.61626,31.80893
90669804,98,0,"[485, 2108, 17, 7]",119,0,0,1,373276000,General Cargo,105.5,16.8,1,34.59292,31.80076
91240264,99,0,"[649, 1410, 16, 6]",96,0,0,1,304073000,Cement Carrier,96.63,16.01,1,34.62019,31.8456
91241162,99,0,"[727, 1573, 19, 5]",95,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.62203,31.8336
91243652,99,0,"[18, 1491, 33, 8]",264,0,0,1,636018323,Container Ship,215.98,26.66,1,34.57714,31.84764
91245696,99,0,"[320, 1837, 18, 6]",108,0,0,1,304161000,General Cargo,108.2,18.2,1,34.58833,31.821
91246847,99,0,"[415, 1717, 33, 8]",264,0,0,1,538007981,Bulk Carrier,199.9,32.29,1,34.59859,31.827
91247870,99,0,"[513, 1511, 15, 6]",90,0,0,1,271000926,General Cargo,91.29,14.86,1,34.60872,31.84023
91248748,99,0,"[728, 1708, 19, 8]",152,0,0,1,356080000,General Cargo,111.6,18.0,1,34.61898,31.82409
91249858,99,0,"[597, 1796, 18, 7]",126,0,0,1,249972000,General Cargo,106.6,16.8,1,34.60802,31.82013
912410914,99,0,"[614, 1972, 21, 7]",147,0,0,1,351118000,General Cargo,125.86,20.0,1,34.60507,31.80802
912414704,99,0,"[548, 2094, 19, 6]",114,0,0,1,373276000,General Cargo,105.5,16.8,1,34.59781,31.80057
91535706,100,0,"[579, 1819, 7, 15]",105,0,0,1,249972000,General Cargo,106.6,16.8,1,34.60501,31.81745
91536887,100,0,"[464, 1880, 4, 15]",60,0,0,1,249530000,General Cargo,99.89,16.6,1,34.59589,31.81487
91538603,100,0,"[397, 1741, 8, 27]",216,0,0,1,538007981,Bulk Carrier,199.9,32.29,1,34.59575,31.8246
91539692,100,0,"[570, 1655, 6, 15]",90,0,0,1,354206000,General Cargo,113.12,18.9,1,34.6084,31.82857
915310847,100,0,"[710, 1589, 7, 16]",112,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.62029,31.83162
915311617,100,0,"[494, 1541, 5, 14]",70,0,0,1,271000926,General Cargo,91.29,14.86,1,34.60603,31.83733
915312533,100,0,"[226, 1535, 10, 25]",250,0,0,1,538005490,Bulk Carrier,187.3,32.2,1,34.588,31.84053
915313386,100,0,"[52, 1546, 10, 24]",240,0,0,1,256796000,Tanker - Hazard C (Minor),176.0,31.0,0,34.57644,31.8421
915314338,100,0,"[78, 1753, 12, 31]",372,0,0,1,563025700,Bulk Carrier,234.98,38.0,1,34.57324,31.82724
915315360,100,0,"[110, 1900, 6, 20]",120,0,0,1,636019065,General Cargo,139.95,21.53,1,34.57102,31.81747
91531614,100,0,"[195, 1992, 6, 15]",90,0,0,1,304161000,General Cargo,108.2,18.2,1,34.57516,31.81067
91823431,101,0,"[709, 1586, 13, 15]",195,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.6193,31.83128
91825732,101,0,"[720, 1683, 14, 10]",140,0,0,1,271002125,General Cargo,87.64,12.0,1,34.61817,31.8245
9182726,101,0,"[746, 1929, 18, 12]",216,0,0,1,231793000,General Cargo,116.0,16.0,1,34.61386,31.80777
91829971,101,0,"[643, 1844, 12, 16]",192,0,0,1,356080000,General Cargo,111.6,18.0,1,34.60853,31.81485
918210267,101,0,"[463, 1878, 10, 14]",140,0,0,1,249530000,General Cargo,99.89,16.6,1,34.59559,31.81494
918211232,101,0,"[108, 1900, 8, 21]",168,0,0,1,636019065,General Cargo,139.95,21.53,1,34.57102,31.81747
918213187,101,0,"[41, 1679, 11, 26]",286,0,0,1,538005498,Bulk Carrier,190.0,32.26,1,34.57157,31.83356
918214646,101,0,"[569, 1652, 9, 17]",153,0,0,1,354206000,General Cargo,113.12,18.9,1,34.6083,31.82864
92111575,102,0,"[616, 1392, 6, 15]",90,0,0,1,304073000,Cement Carrier,96.63,16.01,1,34.61692,31.84565
92112814,102,0,"[712, 1579, 7, 17]",119,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.61893,31.83163
92113677,102,0,"[572, 1645, 6, 17]",102,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60805,31.82888
9211421,102,0,"[727, 1679, 5, 13]",65,0,0,1,271002125,General Cargo,87.64,12.0,1,34.61817,31.82483
92115501,102,0,"[359, 1704, 6, 16]",96,0,0,1,244810418,Heavy Load Carrier,111.6,16.8,1,34.59269,31.82816
92116212,102,0,"[642, 1837, 5, 16]",80,0,0,1,356080000,General Cargo,111.6,18.0,1,34.60796,31.8157
92117231,102,0,"[462, 1870, 5, 14]",70,0,0,1,249530000,General Cargo,99.89,16.6,1,34.59538,31.81521
92118309,102,0,"[44, 1673, 14, 26]",364,0,0,1,538005498,Bulk Carrier,190.0,32.26,1,34.57157,31.83356
92119275,102,0,"[96, 1892, 13, 19]",247,0,0,1,636019065,General Cargo,139.95,21.53,1,34.5703,31.81825
921110739,102,0,"[196, 1982, 7, 16]",112,0,0,1,304161000,General Cargo,108.2,18.2,1,34.5745,31.81133
9269016,103,0,"[663, 1550, 12, 15]",180,0,0,1,356080000,General Cargo,111.6,18.0,1,34.61643,31.83341
92691647,103,0,"[531, 1577, 9, 12]",108,0,0,1,271002125,General Cargo,87.64,12.0,1,34.6065,31.83333
92692561,103,0,"[298, 1687, 13, 21]",273,0,0,1,636019065,General Cargo,139.95,21.53,1,34.58816,31.82856
92694650,103,0,"[733, 1653, 11, 12]",132,0,0,1,271000266,General Cargo,93.2,14.0,1,34.61865,31.82575
93560551,104,0,"[696, 1395, 20, 10]",200,0,0,1,256821000,Bulk Carrier,119.95,16.8,1,34.62333,31.84367
93561909,104,0,"[288, 1506, 19, 9]",171,0,0,1,355969000,Bulk Carrier,113.0,19.0,1,34.59275,31.84083
9356215,104,0,"[319, 1626, 26, 9]",234,0,0,1,370241000,General Cargo,149.5,22.6,1,34.59278,31.83258
93563625,104,0,"[530, 1566, 15, 5]",75,0,0,1,271002125,General Cargo,87.64,12.0,1,34.60783,31.83417
93564941,104,0,"[708, 1671, 20, 7]",140,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.61778,31.82512
93565866,104,0,"[683, 1529, 19, 9]",171,0,0,1,356080000,General Cargo,111.6,18.0,1,34.61922,31.83431
93566262,104,0,"[19, 1441, 19, 7]",133,0,0,1,215826000,Oil/Chemical Tanker,105.5,16.8,1,34.57635,31.84851
93567754,104,0,"[101, 1843, 35, 13]",455,0,0,1,271043795,Container Ship,212.84,32.24,1,34.57328,31.82028
9385031,105,0,"[280, 1509, 16, 13]",208,0,0,1,355969000,Bulk Carrier,113.0,19.0,1,34.5913,31.8402
94140664,106,0,"[756, 1778, 17, 13]",221,0,0,1,231793000,General Cargo,116.0,16.0,1,34.6171,31.8158
94141261,106,0,"[697, 1675, 17, 14]",238,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.61545,31.82348
94142793,106,0,"[530, 1678, 22, 14]",308,0,0,1,565852000,Container Ship,148.53,22.7,1,34.6041,31.82502
9414388,106,0,"[676, 1536, 17, 11]",187,0,0,1,356080000,General Cargo,111.6,18.0,1,34.61728,31.83323
94146284,106,0,"[495, 1433, 28, 16]",448,0,0,1,271000647,Container Ship,154.53,24.5,1,34.6075,31.84283
94147610,106,0,"[279, 1509, 17, 11]",187,0,0,1,355969000,Bulk Carrier,113.0,19.0,1,34.5913,31.8402
94148678,106,0,"[72, 1485, 28, 13]",364,0,0,1,229954000,Bulk Carrier,179.9,28.4,1,34.57785,31.84373
94432700,107,0,"[651, 1396, 19, 7]",133,0,0,1,271000119,General Cargo,108.7,17.0,1,34.6199,31.8432
94433802,107,0,"[485, 1414, 20, 6]",120,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60852,31.84498
94434624,107,0,"[311, 1462, 20, 9]",180,0,0,1,212741000,General Cargo,117.0,19.74,1,34.59572,31.84341
94435642,107,0,"[521, 1559, 16, 7]",112,0,0,1,271002125,General Cargo,87.64,12.0,1,34.60683,31.83333
94437556,107,0,"[83, 1825, 26, 12]",312,0,0,1,357398000,Container Ship,165.1,27.1,0,34.57189,31.82069
94721167,108,0,"[545, 1650, 11, 10]",110,0,0,1,236593000,General Cargo,86.01,12.58,1,34.60572,31.82653
94722337,108,0,"[691, 1616, 24, 19]",456,0,0,1,256889000,Bulk Carrier,179.99,30.0,1,34.61743,31.827
9472420,108,0,"[676, 1368, 18, 12]",216,0,0,1,271002642,General Cargo,119.39,18.24,1,34.62162,31.84423
94725387,108,0,"[490, 1392, 15, 13]",195,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60852,31.84498
94726449,108,0,"[528, 1534, 12, 11]",132,0,0,1,271002125,General Cargo,87.64,12.0,1,34.60733,31.83417
94727777,108,0,"[93, 1801, 22, 18]",396,0,0,1,357398000,Container Ship,165.1,27.1,1,34.57201,31.82199
94728863,108,0,"[394, 1929, 17, 13]",221,0,0,1,305618000,Bulk Carrier,119.95,16.8,1,34.58872,31.8102
95010854,109,0,"[672, 1378, 20, 8]",160,0,0,1,271002642,General Cargo,119.39,18.24,1,34.62167,31.84428
95011183,109,0,"[481, 1390, 17, 12]",204,0,0,1,354206000,General Cargo,113.12,18.9,1,34.60849,31.84521
9501260,109,0,"[31, 1444, 25, 8]",200,0,0,1,207137000,General Cargo,147.55,23.0,1,34.57715,31.84814
95013397,109,0,"[119, 1622, 32, 9]",288,0,0,1,538004714,Bulk Carrier,196.0,32.26,1,34.57888,31.83486
95014901,109,0,"[287, 1636, 14, 5]",70,0,0,1,370601000,General Cargo,81.0,11.0,1,34.58898,31.8315
95015228,109,0,"[528, 1552, 15, 5]",75,0,0,1,271002125,General Cargo,87.64,12.0,1,34.60717,31.83333
95016900,109,0,"[734, 1509, 16, 8]",128,0,0,1,249733000,Oil/Chemical Tanker,94.6,15.2,1,34.62225,31.83375
95017720,109,0,"[296, 1457, 20, 7]",140,0,0,1,249173000,General Cargo,112.76,17.6,1,34.59445,31.84342
95018830,109,0,"[428, 1649, 15, 7]",105,0,0,1,271000926,General Cargo,91.29,14.86,1,34.59833,31.8289
9501930,109,0,"[556, 1673, 15, 5]",75,0,0,1,236593000,General Cargo,86.01,12.58,1,34.60612,31.82479
950110185,109,0,"[696, 1641, 30, 11]",330,0,0,1,256889000,Bulk Carrier,179.99,30.0,1,34.61742,31.82482
950111868,109,0,"[317, 1776, 14, 6]",84,0,0,1,376073000,General Cargo,82.04,12.5,1,34.58816,31.82154
950112457,109,0,"[576, 1788, 16, 5]",80,0,0,1,246626000,General Cargo,89.95,14.4,1,34.60497,31.8168
950113416,109,0,"[94, 1808, 17, 8]",136,0,0,2,356615000,Container Ship,99.7,16.2,1,34.57228,31.82169
950114919,109,0,"[757, 1773, 20, 6]",120,0,0,1,352187000,Bulk Carrier,113.33,19.4,1,34.61795,31.81568
950115675,109,0,"[388, 1937, 21, 7]",147,0,0,1,305618000,Bulk Carrier,119.95,16.8,1,34.58937,31.81
95590984,110,0,"[710, 1486, 20, 17]",340,0,0,1,370429000,Bulk Carrier,149.93,21.6,1,34.6207,31.83499
95592760,110,0,"[419, 1480, 21, 11]",231,0,0,1,256107000,General Cargo,139.55,16.7,1,34.60167,31.83925
95596500,110,0,"[286, 1640, 13, 8]",104,0,0,1,370601000,General Cargo,81.0,11.0,1,34.58904,31.8309
95598122,110,0,"[707, 1976, 13, 13]",169,0,0,1,353822000,General Cargo,100.13,17.6,1,34.60855,31.80215
958839,111,0,"[694, 1360, 16, 7]",112,0,0,1,304073000,Cement Carrier,96.63,16.01,1,34.62247,31.84345
95884818,111,0,"[528, 1397, 31, 8]",248,0,0,1,538003185,Bulk Carrier,189.94,32.26,1,34.6115,31.84333
95885882,111,0,"[91, 1523, 29, 7]",203,0,0,1,636092553,Bulk Carrier,177.4,28.2,1,34.57897,31.8405
95886540,111,0,"[77, 1699, 29, 9]",261,0,0,1,256350000,Bulk Carrier,176.2,26.0,1,34.57397,31.82905
95887550,111,0,"[427, 1463, 22, 5]",110,0,0,1,256107000,General Cargo,139.55,16.7,1,34.60265,31.84012
95889179,111,0,"[716, 1464, 24, 8]",192,0,0,1,370429000,Bulk Carrier,149.93,21.6,1,34.62214,31.83582
958810646,111,0,"[717, 1961, 17, 5]",85,0,0,1,353822000,General Cargo,100.13,17.6,1,34.61043,31.80311
96750588,112,0,"[637, 1361, 19, 12]",228,0,0,1,373623000,General Cargo,126.08,20.0,1,34.61863,31.8449
9675170,112,0,"[667, 1494, 18, 9]",162,0,0,1,538004897,General Cargo,116.21,16.8,1,34.61784,31.83411
96752651,112,0,"[548, 1523, 29, 10]",290,0,0,1,636092553,Bulk Carrier,177.4,28.2,1,34.60965,31.83393
9704095,113,0,"[749, 1727, 13, 13]",169,0,0,1,353822000,General Cargo,100.13,17.6,8,34.61823,31.81931
97042542,113,0,"[589, 1654, 10, 11]",110,0,0,1,518917000,General Cargo,85.75,14.0,1,34.60928,31.82645
97043255,113,0,"[733, 1478, 23, 22]",506,0,0,1,374942000,Bulk Carrier,190.0,32.26,1,34.62362,31.83625
97044329,113,0,"[540, 1523, 19, 22]",418,0,0,1,636092553,Bulk Carrier,177.4,28.2,1,34.60975,31.83515
97046972,113,0,"[465, 1392, 11, 16]",176,0,0,1,231793000,General Cargo,116.0,16.0,1,34.60705,31.8457
97047776,113,0,"[629, 1366, 10, 18]",180,0,0,1,373623000,General Cargo,126.08,20.0,1,34.61855,31.8452
97335204,114,0,"[551, 1573, 27, 15]",405,0,0,1,636092553,Bulk Carrier,177.4,28.2,1,34.6095,31.83417
97336169,114,0,"[330, 1492, 28, 12]",336,0,0,1,227365000,Tanker - Hazard D (Recognizable),171.0,28.0,1,34.59696,31.84241
97337759,114,0,"[301, 1687, 29, 11]",319,0,0,2,256350000,Bulk Carrier,176.2,26.0,1,34.59009,31.82912
97338358,114,0,"[745, 1532, 28, 17]",476,0,0,1,374942000,Bulk Carrier,190.0,32.26,1,34.62331,31.83342
97339959,114,0,"[532, 1408, 20, 6]",120,0,0,1,352187000,Bulk Carrier,113.33,19.4,0,34.61205,31.84428
9820282,115,0,"[527, 1439, 20, 5]",100,0,0,1,352187000,Bulk Carrier,113.33,19.4,0,34.6116,31.84427
98208878,115,0,"[363, 1837, 15, 5]",75,0,0,1,375369000,Cement Carrier,80.0,14.81,0,34.59081,31.81922
98209495,115,0,"[80, 1827, 45, 11]",495,0,0,1,255805618,Container Ship,282.95,39.99,1,34.57302,31.82499
982010621,115,0,"[475, 1903, 19, 7]",133,0,0,1,374712000,General Cargo,114.7,16.5,1,34.59721,31.81347
982013769,115,0,"[559, 1714, 14, 8]",112,0,0,1,271002125,General Cargo,87.64,12.0,1,34.60717,31.82517
